borough,block,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,"TYPE(1:res,2:com,3:mix)",grid_x,grid_y
4,10999,2000,1360,1935,410000,3,860,476
4,10999,2129,2193,1935,540000,3,860,476
4,10999,1800,1080,1935,291000,3,860,476
4,10999,2468,2233,1935,315000,3,860,476
4,10999,2000,1360,1935,410000,3,860,476
4,10999,2129,2193,1935,540000,3,860,476
4,11000,1800,936,1945,430000,3,861,478
4,11000,1800,936,1945,198000,3,861,478
4,11000,2175,1394,1940,385000,3,861,478
4,11000,3825,1086,1955,799000,3,861,478
4,11000,1800,936,1945,430000,3,861,478
4,11000,1800,936,1945,198000,3,861,478
4,11000,2175,1394,1940,385000,3,861,478
4,11000,3825,1086,1955,799000,3,861,478
4,11001,3000,1995,1940,400000,3,861,476
4,11001,3000,1995,1940,400000,3,861,476
4,11002,1800,1224,1950,369000,3,865,477
4,11002,3000,1828,1925,599000,3,865,477
4,11002,3000,1808,1925,525000,3,865,477
4,11002,1800,1224,1950,369000,3,865,477
4,11002,3000,1828,1925,599000,3,865,477
4,11002,3000,1808,1925,525000,3,865,477
4,11004,3000,1744,1935,150000,3,866,479
4,11004,3000,1894,1935,535000,3,866,479
4,11004,3000,1744,1935,150000,3,866,479
4,11004,3000,1894,1935,535000,3,866,479
4,11005,2950,1620,1920,390000,3,869,478
4,11005,2950,1620,1920,245000,3,869,478
4,11005,2950,1620,1920,665000,3,869,478
4,11005,2950,1620,1920,390000,3,869,478
4,11005,2950,1620,1920,245000,3,869,478
4,11005,2950,1620,1920,665000,3,869,478
4,11008,2900,1072,1925,483600,3,843,465
4,11008,2900,1072,1925,172900,3,843,465
4,11008,2900,1072,1925,483600,3,843,465
4,11008,2900,1072,1925,172900,3,843,465
4,11009,4000,1576,1920,452000,3,844,465
4,11009,1780,2660,1920,350000,3,844,465
4,11009,4000,1576,1920,452000,3,844,465
4,11009,1780,2660,1920,350000,3,844,465
4,11011,3000,936,1930,494000,3,845,467
4,11011,3000,936,1930,225000,3,845,467
4,11011,3000,936,1930,494000,3,845,467
4,11011,3000,936,1930,225000,3,845,467
4,11012,1887,1540,1945,204250,3,846,465
4,11012,1887,1540,1945,204250,3,846,465
4,11013,2500,896,1950,217500,3,849,470
4,11013,2000,1409,1945,367000,3,849,470
4,11013,3000,1564,1920,333500,3,849,470
4,11013,3000,1564,1920,250000,3,849,470
4,11013,4000,1256,1950,740000,3,849,470
4,11013,2500,896,1950,217500,3,849,470
4,11013,2000,1409,1945,367000,3,849,470
4,11013,3000,1564,1920,333500,3,849,470
4,11013,3000,1564,1920,250000,3,849,470
4,11013,4000,1256,1950,740000,3,849,470
4,11014,2000,1160,1945,375000,3,851,468
4,11014,2000,1160,1945,375000,3,851,468
4,11015,2000,1200,1945,335000,3,852,471
4,11015,5000,2037,1945,345000,3,852,471
4,11015,2000,1200,1945,335000,3,852,471
4,11015,5000,2037,1945,345000,3,852,471
4,11016,2000,1200,1935,425000,3,853,471
4,11016,2000,1200,1935,280000,3,853,471
4,11016,2000,1200,1935,427000,3,853,471
4,11016,2000,1200,1935,193000,3,853,471
4,11016,2000,1200,1935,238290,3,853,471
4,11016,2000,1200,1935,425000,3,853,471
4,11016,2000,1200,1935,280000,3,853,471
4,11016,2000,1200,1935,427000,3,853,471
4,11016,2000,1200,1935,193000,3,853,471
4,11016,2000,1200,1935,238290,3,853,471
4,11017,2000,1200,1945,359470,3,855,470
4,11017,2000,1200,1945,359470,3,855,470
4,11019,4000,1703,1945,735000,3,859,471
4,11019,2000,1200,1945,190000,3,859,471
4,11019,2000,1200,1945,400000,3,859,471
4,11019,2500,2200,1945,495000,3,859,471
4,11019,4000,1703,1945,735000,3,859,471
4,11019,2000,1200,1945,190000,3,859,471
4,11019,2000,1200,1945,400000,3,859,471
4,11019,2500,2200,1945,495000,3,859,471
4,11020,4000,1404,1945,450000,3,861,470
4,11020,1936,2706,1945,292500,3,861,470
4,11020,4600,1220,1945,492000,3,861,470
4,11020,4000,1404,1945,450000,3,861,470
4,11020,1936,2706,1945,292500,3,861,470
4,11020,4600,1220,1945,492000,3,861,470
4,11022,3000,3167,1935,478500,3,863,475
4,11022,3000,3167,1935,478500,3,863,475
4,11025,4100,1538,1945,569000,3,865,475
4,11025,4100,1538,1945,315000,3,865,475
4,11025,4100,1538,1945,569000,3,865,475
4,11025,4100,1538,1945,315000,3,865,475
4,11027,3000,1188,1920,475000,3,869,474
4,11027,3000,1188,1920,475000,3,869,474
4,11028,3742,2010,1935,490000,3,870,476
4,11028,4200,1280,1935,440000,3,870,476
4,11028,3742,2010,1935,490000,3,870,476
4,11028,4200,1280,1935,440000,3,870,476
4,11029,4500,3725,1931,746000,3,871,475
4,11029,4500,3725,1931,746000,3,871,475
4,11030,4558,2016,1960,430000,3,873,477
4,11030,2500,1848,1930,476500,3,873,477
4,11030,3000,2310,1930,499000,3,873,477
4,11030,4558,2016,1960,430000,3,873,477
4,11030,2500,1848,1930,476500,3,873,477
4,11030,3000,2310,1930,499000,3,873,477
4,11031,2440,1584,1935,395000,3,874,474
4,11031,2440,1584,1935,395000,3,874,474
4,11032,4000,1624,1925,341700,3,844,462
4,11032,3000,1632,1925,200000,3,844,462
4,11032,3000,1600,1925,325000,3,844,462
4,11032,4000,1624,1925,341700,3,844,462
4,11032,3000,1632,1925,200000,3,844,462
4,11032,3000,1600,1925,325000,3,844,462
4,11033,4000,1308,1925,360000,3,844,461
4,11033,4000,1308,1925,360000,3,844,461
4,11034,2375,1712,1920,453000,3,848,464
4,11034,2375,1712,1920,453000,3,848,464
4,11035,4000,1494,1925,230000,3,848,463
4,11035,4000,2708,1940,160000,3,848,463
4,11035,4000,1494,1925,230000,3,848,463
4,11035,4000,2708,1940,160000,3,848,463
4,11037,2700,1152,1930,467000,3,850,464
4,11037,2700,1152,1930,467000,3,850,464
4,11038,3000,1550,1925,455000,3,853,463
4,11038,3000,1550,1925,455000,3,853,463
4,11039,3000,1530,1925,499000,3,854,462
4,11039,3000,1530,1925,305000,3,854,462
4,11039,3000,1680,1925,390000,3,854,462
4,11039,3000,1530,1925,499000,3,854,462
4,11039,3000,1530,1925,305000,3,854,462
4,11039,3000,1680,1925,390000,3,854,462
4,11040,3000,2027,1920,205000,3,855,466
4,11040,3000,2027,1920,205000,3,855,466
4,11041,3000,1248,1930,211000,3,856,465
4,11041,3000,1248,1930,465000,3,856,465
4,11041,3000,1248,1930,210000,3,856,465
4,11041,3000,1248,1930,211000,3,856,465
4,11041,3000,1248,1930,465000,3,856,465
4,11041,3000,1248,1930,210000,3,856,465
4,11042,3000,1273,1930,195000,3,857,467
4,11042,3900,1055,1950,139000,3,857,467
4,11042,3000,1273,1930,195000,3,857,467
4,11042,3900,1055,1950,139000,3,857,467
4,11043,3780,1388,1925,459000,3,859,468
4,11043,3780,1388,1925,459000,3,859,468
4,11044,2000,1200,1950,235000,3,862,465
4,11044,2000,1200,1950,432827,3,862,465
4,11044,2000,1200,1950,363538,3,862,465
4,11044,2700,1200,1950,399000,3,862,465
4,11044,4000,1290,1950,300000,3,862,465
4,11044,2000,1200,1950,235000,3,862,465
4,11044,2000,1200,1950,432827,3,862,465
4,11044,2000,1200,1950,363538,3,862,465
4,11044,2700,1200,1950,399000,3,862,465
4,11044,4000,1290,1950,300000,3,862,465
4,11045,2000,1634,1945,325000,3,863,467
4,11045,2000,1634,1945,325000,3,863,467
4,11047,2000,900,1940,283000,3,864,468
4,11047,2558,1476,1940,380000,3,864,468
4,11047,2567,1476,1940,157500,3,864,468
4,11047,2000,900,1940,283000,3,864,468
4,11047,2558,1476,1940,380000,3,864,468
4,11047,2567,1476,1940,157500,3,864,468
4,11051,4000,1125,1945,355000,3,871,469
4,11051,1800,1152,1940,320000,3,871,469
4,11051,4000,1125,1945,355000,3,871,469
4,11051,1800,1152,1940,320000,3,871,469
4,11054,3000,1620,1920,558000,3,875,474
4,11054,3000,1620,1920,300000,3,875,474
4,11054,4000,2050,1950,430000,3,875,474
4,11054,3000,1620,1920,558000,3,875,474
4,11054,3000,1620,1920,300000,3,875,474
4,11054,4000,2050,1950,430000,3,875,474
4,11055,2600,1836,1950,440000,3,873,468
4,11055,2600,1836,1950,440000,3,873,468
4,11059,1773,3120,2005,700000,3,841,455
4,11059,1773,3120,2005,410000,3,841,455
4,11059,1773,3120,2005,700000,3,841,455
4,11059,1773,3120,2005,410000,3,841,455
4,11060,3587,1812,1920,375000,3,843,456
4,11060,3587,1812,1920,375000,3,843,456
4,11061,6000,2289,1920,160000,3,845,458
4,11061,6000,2289,1920,160000,3,845,458
4,11063,2500,1598,1920,465000,3,846,456
4,11063,2500,1598,1920,268000,3,846,456
4,11063,2500,1598,1920,465000,3,846,456
4,11063,2500,1598,1920,268000,3,846,456
4,11065,4000,2078,1920,225000,3,849,459
4,11065,4000,2078,1920,225000,3,849,459
4,11066,5000,1120,1920,370000,3,849,457
4,11066,5000,1120,1920,370000,3,849,457
4,11067,2500,1568,1920,334750,3,850,459
4,11067,2500,1568,1920,334750,3,850,459
4,11068,3800,1584,1920,410000,3,852,460
4,11068,3800,1584,1920,410000,3,852,460
4,11069,2500,1152,1925,370000,3,852,461
4,11069,2500,1152,1925,370000,3,852,461
4,11070,2265,1395,1925,103000,3,855,462
4,11070,2265,1395,1925,103000,3,855,462
4,11071,3000,1321,1940,307549,3,856,462
4,11071,2000,2800,1955,325000,3,856,462
4,11071,3000,1321,1940,307549,3,856,462
4,11071,2000,2800,1955,325000,3,856,462
4,11072,3000,1270,1925,410000,3,858,461
4,11072,2500,1330,1925,500000,3,858,461
4,11072,2500,1330,1925,171000,3,858,461
4,11072,3000,1441,1925,457000,3,858,461
4,11072,3000,1441,1925,225000,3,858,461
4,11072,1735,1870,1920,400000,3,858,461
4,11072,3000,1270,1925,410000,3,858,461
4,11072,2500,1330,1925,500000,3,858,461
4,11072,2500,1330,1925,171000,3,858,461
4,11072,3000,1441,1925,457000,3,858,461
4,11072,3000,1441,1925,225000,3,858,461
4,11072,1735,1870,1920,400000,3,858,461
4,11073,3000,1360,1920,352365,3,860,461
4,11073,3000,1360,1920,352365,3,860,461
4,11074,3000,1265,1920,418000,3,861,463
4,11074,3000,1265,1920,418000,3,861,463
4,11077,2700,1308,1920,375000,3,866,465
4,11077,2700,1308,1920,375000,3,866,465
4,11078,2542,1568,1925,480000,3,867,463
4,11078,2542,1568,1925,480000,3,867,463
4,11079,3000,1558,1930,530000,3,868,467
4,11079,3000,1558,1930,267000,3,868,467
4,11079,3000,1558,1930,530000,3,868,467
4,11079,3000,1558,1930,267000,3,868,467
4,11082,1980,1604,1950,350000,3,871,465
4,11082,2070,1804,1950,545000,3,871,465
4,11082,1980,1604,1950,350000,3,871,465
4,11082,2070,1804,1950,545000,3,871,465
4,11083,1473,1150,1920,135000,3,867,505
4,11083,1473,1150,1920,135000,3,867,505
4,11085,2000,2400,1931,520000,3,869,501
4,11085,2000,2400,1931,520000,3,869,501
4,11086,4500,1380,1930,340000,3,869,499
4,11086,4500,1380,1930,340000,3,869,499
4,11087,4650,1656,1930,360000,3,870,503
4,11087,7500,956,1925,210000,3,870,503
4,11087,4650,1656,1930,360000,3,870,503
4,11087,7500,956,1925,210000,3,870,503
4,11088,3150,1402,1930,453000,3,870,500
4,11088,3150,1402,1930,453000,3,870,500
4,11089,5285,1136,1930,395000,3,873,502
4,11089,5285,1136,1930,395000,3,873,502
4,11093,4800,1296,1915,349200,3,878,504
4,11093,4800,1296,1915,349200,3,878,504
4,11097,3830,1953,1920,435000,3,869,494
4,11097,3830,1953,1920,435000,3,869,494
4,11098,3168,1448,1920,500000,3,870,498
4,11098,3168,1448,1920,232500,3,870,498
4,11098,3082,1312,1920,440000,3,870,498
4,11098,3082,1312,1920,130000,3,870,498
4,11098,3168,1448,1920,500000,3,870,498
4,11098,3168,1448,1920,232500,3,870,498
4,11098,3082,1312,1920,440000,3,870,498
4,11098,3082,1312,1920,130000,3,870,498
4,11100,2769,1120,1925,370000,3,873,497
4,11100,2769,1120,1925,370000,3,873,497
4,11101,3753,1488,1925,255000,3,876,496
4,11101,4428,2160,1925,660000,3,876,496
4,11101,3100,2482,1940,550000,3,876,496
4,11101,10792,3725,1925,550000,3,876,496
4,11101,3753,1488,1925,255000,3,876,496
4,11101,4428,2160,1925,660000,3,876,496
4,11101,3100,2482,1940,550000,3,876,496
4,11101,10792,3725,1925,550000,3,876,496
4,11104,2500,1368,1940,380000,3,880,502
4,11104,2500,1368,1940,380000,3,880,502
4,11106,1480,2400,1931,483000,3,880,503
4,11106,1480,2400,1931,483000,3,880,503
4,11107,7158,1080,1945,300000,3,882,501
4,11107,2500,1152,1935,320000,3,882,501
4,11107,7158,1080,1945,300000,3,882,501
4,11107,2500,1152,1935,320000,3,882,501
4,11108,1733,1760,1925,239925,3,882,499
4,11108,3000,2560,1930,665000,3,882,499
4,11108,3000,2160,1930,450000,3,882,499
4,11108,1733,1760,1925,239925,3,882,499
4,11108,3000,2560,1930,665000,3,882,499
4,11108,3000,2160,1930,450000,3,882,499
4,11114,4000,2152,1935,555000,3,867,489
4,11114,4000,2152,1935,555000,3,867,489
4,11115,1653,1156,1945,365000,3,869,493
4,11115,1653,1156,1945,365000,3,869,493
4,11118,3300,1320,1925,455000,3,875,493
4,11118,3300,1320,1925,455000,3,875,493
4,11119,3963,1272,1930,555000,3,877,491
4,11119,4000,1763,1930,615000,3,877,491
4,11119,4000,1763,1930,225000,3,877,491
4,11119,4000,1710,1930,455000,3,877,491
4,11119,3963,1272,1930,555000,3,877,491
4,11119,4000,1763,1930,615000,3,877,491
4,11119,4000,1763,1930,225000,3,877,491
4,11119,4000,1710,1930,455000,3,877,491
4,11122,4000,1408,1930,575000,3,868,487
4,11122,3600,1790,1930,424000,3,868,487
4,11122,4000,1408,1930,575000,3,868,487
4,11122,3600,1790,1930,424000,3,868,487
4,11123,3000,1980,1925,315000,3,868,486
4,11123,4000,2130,1925,425000,3,868,486
4,11123,3000,1980,1925,315000,3,868,486
4,11123,4000,2130,1925,425000,3,868,486
4,11124,2970,1364,1925,485000,3,869,485
4,11124,2970,1364,1925,182000,3,869,485
4,11124,2970,1364,1925,485000,3,869,485
4,11124,2970,1364,1925,182000,3,869,485
4,11125,2725,1568,1920,187500,3,870,484
4,11125,2725,1568,1920,187500,3,870,484
4,11126,3000,1096,1920,455000,3,871,488
4,11126,3000,1096,1920,455000,3,871,488
4,11127,4000,1260,1920,430000,3,873,487
4,11127,4000,1260,1920,430000,3,873,487
4,11128,3246,1517,1920,430000,3,874,489
4,11128,3246,1517,1920,430000,3,874,489
4,11129,3000,1681,1930,270000,3,875,489
4,11129,3000,1681,1930,270000,3,875,489
4,11130,4000,1488,1930,465000,3,877,490
4,11130,4000,1488,1930,465000,3,877,490
4,11132,3000,1312,1930,375000,3,872,480
4,11132,3470,1572,1930,535000,3,872,480
4,11132,3470,1572,1930,285000,3,872,480
4,11132,3000,1312,1930,440000,3,872,480
4,11132,2910,1672,1930,495000,3,872,480
4,11132,3000,1312,1930,375000,3,872,480
4,11132,3470,1572,1930,535000,3,872,480
4,11132,3470,1572,1930,285000,3,872,480
4,11132,3000,1312,1930,440000,3,872,480
4,11132,2910,1672,1930,495000,3,872,480
4,11133,2400,1024,1930,215000,3,874,478
4,11133,3000,1680,1930,699920,3,874,478
4,11133,3000,1680,1930,305000,3,874,478
4,11133,2400,1024,1930,215000,3,874,478
4,11133,3000,1680,1930,699920,3,874,478
4,11133,3000,1680,1930,305000,3,874,478
4,11135,3000,1272,1930,180000,3,874,481
4,11135,3000,1272,1930,180000,3,874,481
4,11136,3000,1720,1930,225000,3,875,480
4,11136,3600,2504,1930,201000,3,875,480
4,11136,3000,1720,1930,225000,3,875,480
4,11136,3600,2504,1930,201000,3,875,480
4,11137,3000,2355,1925,455000,3,873,484
4,11137,2800,1720,1925,431748,3,873,484
4,11137,3000,2355,1925,455000,3,873,484
4,11137,2800,1720,1925,431748,3,873,484
4,11138,3106,1700,1925,380000,3,872,485
4,11138,3106,1700,1925,380000,3,872,485
4,11141,3000,1248,1930,377954,3,877,484
4,11141,3000,1248,1930,377954,3,877,484
4,11142,3000,2088,1930,570000,3,877,485
4,11142,3000,2088,1930,198000,3,877,485
4,11142,3000,2088,1930,570000,3,877,485
4,11142,3000,2088,1930,198000,3,877,485
4,11144,3000,2060,1931,410000,3,876,487
4,11144,1980,2800,1931,550000,3,876,487
4,11144,3000,2060,1931,410000,3,876,487
4,11144,1980,2800,1931,550000,3,876,487
4,11147,5144,1154,1925,482000,3,880,490
4,11147,5144,1154,1925,231000,3,880,490
4,11147,4000,3432,1960,635000,3,880,490
4,11147,5144,1154,1925,482000,3,880,490
4,11147,5144,1154,1925,231000,3,880,490
4,11147,4000,3432,1960,635000,3,880,490
4,11149,2600,1844,1920,350000,3,881,491
4,11149,2600,1844,1920,350000,3,881,491
4,11150,3100,1352,1920,360000,3,879,494
4,11150,3100,1352,1920,360000,3,879,494
4,11151,4947,3828,1960,422100,3,881,492
4,11151,1954,2600,1925,440000,3,881,492
4,11151,4947,3828,1960,422100,3,881,492
4,11151,1954,2600,1925,440000,3,881,492
4,11153,1680,2232,1925,625000,3,886,500
4,11153,1680,2232,1925,625000,3,886,500
4,11154,2099,1683,1960,455000,3,887,499
4,11154,2099,1683,1960,455000,3,887,499
4,11155,1340,2356,1925,320000,3,888,500
4,11155,1340,2356,1925,320000,3,888,500
4,11156,3000,1440,1925,447000,3,889,498
4,11156,3000,1440,1925,447000,3,889,498
4,11157,2964,2026,2001,500000,3,890,499
4,11157,2964,2026,2001,500000,3,890,499
4,11158,3800,1374,1925,420000,3,892,497
4,11158,3800,1374,1925,420000,3,892,497
4,11159,2755,2128,1955,360000,3,893,498
4,11159,2755,2128,1955,360000,3,893,498
4,11160,4000,1980,1935,565000,3,893,496
4,11160,4000,1980,1935,292500,3,893,496
4,11160,4000,1980,1935,565000,3,893,496
4,11160,4000,1980,1935,292500,3,893,496
4,11163,3004,1842,1925,450400,3,884,497
4,11163,3004,1842,1925,450400,3,884,497
4,11164,3120,1152,1920,469000,3,886,498
4,11164,3325,1616,1925,311139,3,886,498
4,11164,4000,1242,1930,475000,3,886,498
4,11164,3862,1728,2015,738477,3,886,498
4,11164,3120,1152,1920,469000,3,886,498
4,11164,3325,1616,1925,311139,3,886,498
4,11164,4000,1242,1930,475000,3,886,498
4,11164,3862,1728,2015,738477,3,886,498
4,11166,3000,1872,1920,480000,3,887,495
4,11166,4000,2226,1920,510000,3,887,495
4,11166,3700,2032,1920,441000,3,887,495
4,11166,3000,1872,1920,480000,3,887,495
4,11166,4000,2226,1920,510000,3,887,495
4,11166,3700,2032,1920,441000,3,887,495
4,11167,4167,1368,1925,540500,3,888,494
4,11167,4167,1368,1925,540500,3,888,494
4,11168,3800,1746,1930,230000,3,890,496
4,11168,2600,1472,1930,463500,3,890,496
4,11168,3800,1746,1930,230000,3,890,496
4,11168,2600,1472,1930,463500,3,890,496
4,11169,2850,1746,1935,445000,3,889,495
4,11169,2850,1746,1935,445000,3,889,495
4,11170,2600,1216,1935,268600,3,890,493
4,11170,2600,1216,1935,475000,3,890,493
4,11170,2600,1216,1935,268600,3,890,493
4,11170,2600,1216,1935,475000,3,890,493
4,11174,2000,1408,1945,465000,3,896,494
4,11174,3000,1408,1945,440000,3,896,494
4,11174,2000,1408,1945,465000,3,896,494
4,11174,3000,1408,1945,440000,3,896,494
4,11175,2800,1408,1925,530000,3,895,492
4,11175,2542,1253,1925,498000,3,895,492
4,11175,2625,1764,1925,527000,3,895,492
4,11175,2800,1408,1925,530000,3,895,492
4,11175,2542,1253,1925,498000,3,895,492
4,11175,2625,1764,1925,527000,3,895,492
4,11176,2942,1516,1925,400000,3,894,491
4,11176,2942,1516,1925,485000,3,894,491
4,11176,2942,1516,1925,400000,3,894,491
4,11176,2942,1516,1925,485000,3,894,491
4,11186,3070,1367,1930,425000,3,886,491
4,11186,2506,1200,1930,455000,3,886,491
4,11186,3070,1367,1930,425000,3,886,491
4,11186,2506,1200,1930,455000,3,886,491
4,11187,3000,1216,1930,290000,3,888,492
4,11187,3000,1216,1930,290000,3,888,492
4,11191,3000,1640,1930,440000,3,894,490
4,11191,3000,1640,1930,440000,3,894,490
4,11192,4000,1358,1950,520000,3,893,488
4,11192,4000,1358,1950,520000,3,893,488
4,11193,4000,1960,1950,535000,3,898,489
4,11193,3000,1574,1930,468000,3,898,489
4,11193,4000,1960,1950,535000,3,898,489
4,11193,3000,1574,1930,468000,3,898,489
4,11197,2325,858,1920,203000,3,883,491
4,11197,2325,858,1920,160000,3,883,491
4,11197,2325,858,1920,203000,3,883,491
4,11197,2325,858,1920,160000,3,883,491
4,11198,10240,1370,1950,490000,3,880,485
4,11198,5240,1350,1950,580000,3,880,485
4,11198,3650,854,1920,314000,3,880,485
4,11198,3800,854,1920,295000,3,880,485
4,11198,10240,1370,1950,490000,3,880,485
4,11198,5240,1350,1950,580000,3,880,485
4,11198,3650,854,1920,314000,3,880,485
4,11198,3800,854,1920,295000,3,880,485
4,11205,3906,1776,1950,490000,3,891,488
4,11205,10000,2520,1920,490000,3,891,488
4,11205,3906,1776,1950,490000,3,891,488
4,11205,10000,2520,1920,490000,3,891,488
4,11206,4000,740,1930,499900,3,891,487
4,11206,4000,740,1930,160000,3,891,487
4,11206,4000,740,1930,499900,3,891,487
4,11206,4000,740,1930,160000,3,891,487
4,11207,6000,1170,1950,365000,3,891,484
4,11207,6000,1170,1950,365000,3,891,484
4,11209,3360,1536,2002,340000,3,893,485
4,11209,3360,1536,2002,340000,3,893,485
4,11212,4760,1700,1950,350000,3,898,484
4,11212,4760,1700,1950,350000,3,898,484
4,11213,3000,1184,1930,467000,3,880,484
4,11213,3000,1184,1930,467000,3,880,484
4,11214,2200,1476,1940,425369,3,880,482
4,11214,2200,1476,1940,425369,3,880,482
4,11215,4000,1050,1950,495000,3,883,483
4,11215,4000,1050,1950,270000,3,883,483
4,11215,4000,1050,1950,245000,3,883,483
4,11215,4000,1050,1950,495000,3,883,483
4,11215,4000,1050,1950,270000,3,883,483
4,11215,4000,1050,1950,245000,3,883,483
4,11216,4000,2400,1950,644000,3,882,482
4,11216,4000,2400,1950,644000,3,882,482
4,11217,2167,955,1935,375000,3,883,480
4,11217,4000,638,1920,790000,3,883,480
4,11217,2167,955,1935,375000,3,883,480
4,11217,4000,638,1920,790000,3,883,480
4,11219,3750,1050,1945,425000,3,886,482
4,11219,3750,1050,1945,425000,3,886,482
4,11220,4000,1800,1930,250000,3,887,481
4,11220,4000,1800,1930,250000,3,887,481
4,11224,8000,1800,1960,400500,3,893,484
4,11224,8000,1800,1960,400500,3,893,484
4,11231,5000,1904,1950,610000,3,880,480
4,11231,5000,1904,1950,610000,3,880,480
4,11232,2150,1688,1935,379000,3,879,479
4,11232,2150,1688,1935,379000,3,879,479
4,11234,2200,1589,1945,350000,3,877,476
4,11234,2200,1589,1945,350000,3,877,476
4,11235,3000,1056,1940,322875,3,883,479
4,11235,3000,1056,1940,322875,3,883,479
4,11236,3000,1298,1925,483000,3,882,477
4,11236,3000,1298,1925,483000,3,882,477
4,11239,3442,1144,1940,315000,3,885,477
4,11239,3442,704,1940,290000,3,885,477
4,11239,3442,1144,1940,315000,3,885,477
4,11239,3442,704,1940,290000,3,885,477
4,11240,3000,1056,1925,437000,3,885,476
4,11240,3000,1056,1925,318000,3,885,476
4,11240,3000,1056,1925,437000,3,885,476
4,11240,3000,1056,1925,318000,3,885,476
4,11244,1800,1683,1955,440000,3,893,478
4,11244,1800,1683,1955,312000,3,893,478
4,11244,4000,1008,1940,206081,3,893,478
4,11244,1800,1683,1955,440000,3,893,478
4,11244,1800,1683,1955,312000,3,893,478
4,11244,4000,1008,1940,206081,3,893,478
4,11246,4000,900,1945,400000,3,892,476
