borough,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,commercial,residencial,mixed,# of bus_stop,# of subway_station,# of FELONY,# of VIOLATION,# of MISDEMEANOR,total # of poi,poi type 1,poi type 2,poi type 3,poi type 4,poi type 5,poi type 6,poi type 7,poi type 8,poi type 9,poi type 10,poi type 11,poi type 12,poi type 13,# of roads,total width of raods
1,0,0,0,0,1883,4644,1899,10000000,0,1,0,14,4,1958,341,2283,150,33,24,45,20,5,6,4,1,5,1,5,1,0,278,9455
1,0,0,0,0,1992,6480,1901,19000000,0,1,0,14,4,1457,273,1418,147,28,30,30,30,6,7,5,1,5,0,4,1,0,275,9462
1,0,0,0,0,1890,4608,1910,9900000,0,1,0,26,3,1451,328,1544,103,16,21,20,22,5,7,2,0,4,2,4,0,0,262,9107
1,0,0,0,0,1808,4275,1905,7925000,0,1,0,17,5,2212,492,2867,145,31,27,44,15,4,7,4,1,6,0,5,1,0,285,9632
1,0,0,0,0,1788,3512,1910,10100000,0,1,0,29,4,1522,357,1640,114,15,27,27,26,3,6,3,0,3,0,4,0,0,259,8848
1,0,0,0,0,6225,72000,1900,40000000,1,0,0,21,3,1677,362,2222,118,24,22,28,16,4,3,3,0,2,0,13,3,0,280,9691
1,0,0,0,0,1607,2920,1910,3230000,0,0,1,23,3,1509,305,1995,120,26,24,28,17,3,3,3,1,3,0,9,3,0,278,9603
1,0,0,0,0,1289,4482,1899,7750000,0,1,0,28,2,1211,287,1756,127,21,24,41,17,3,5,2,0,4,1,8,1,0,275,9249
1,0,0,0,0,1289,4482,1899,7675000,0,1,0,28,2,1211,287,1756,127,21,24,41,17,3,5,2,0,4,1,8,1,0,275,9249
1,0,0,0,0,2766,14166,1920,17000000,1,0,0,30,1,1158,301,1552,103,19,21,28,10,3,4,1,0,6,1,8,1,1,265,8907
1,0,0,0,0,2452,5760,1920,28000000,0,0,1,5,1,828,155,950,99,20,20,15,19,6,6,5,0,2,3,3,0,0,240,8079
1,0,0,0,0,2043,5400,1901,16000000,0,1,0,11,2,1371,246,1913,94,17,17,13,19,7,6,6,0,2,3,4,0,0,254,8456
1,0,0,0,0,1839,6165,1910,8950000,0,1,0,9,2,1112,212,1708,93,20,19,13,13,5,4,8,0,2,4,5,0,0,243,7945
1,0,0,0,0,1839,5130,1925,14386848,0,1,0,6,1,1072,200,1728,84,20,15,11,9,5,4,7,0,3,6,4,0,0,240,7981
1,0,0,0,0,2554,9000,1920,27000500,0,1,0,5,1,1026,192,1678,80,18,15,10,9,6,4,6,0,3,5,4,0,0,237,7845
1,0,0,0,0,2164,6254,1901,10600000,0,1,0,7,1,888,258,1330,90,15,22,8,6,5,5,9,0,3,7,8,2,0,243,8341
1,0,0,0,0,1644,3684,1901,6600000,0,1,0,7,1,888,258,1330,90,15,22,8,6,5,5,9,0,3,7,8,2,0,243,8341
1,0,0,0,0,1611,5739,1920,13000000,0,1,0,10,1,963,286,1453,93,16,23,8,6,5,5,10,0,3,7,8,2,0,246,8470
1,0,0,0,0,1584,3750,1899,7100000,0,0,1,19,3,1663,311,2162,90,14,14,19,20,4,6,6,0,1,1,5,0,0,283,9624
1,0,0,0,0,3021,10800,1927,24500000,1,0,0,7,2,1469,296,2160,74,15,16,10,6,3,4,8,0,1,7,3,1,0,265,9058
1,0,0,0,0,2573,4284,1910,9975000,1,0,0,5,3,1393,266,2097,72,14,15,9,6,3,4,8,0,2,7,3,1,0,264,8991
1,0,0,0,0,1258,3672,1899,4300000,0,1,0,14,4,1675,357,2557,71,14,17,6,4,3,3,9,0,4,7,3,1,0,270,9254
1,0,0,0,0,1429,5720,1920,10500000,0,0,1,17,4,1708,442,2784,87,21,23,7,3,5,3,9,0,6,7,1,2,0,268,9022
1,0,0,0,0,2525,4000,1899,10324000,0,1,0,17,4,1745,507,2942,90,23,20,8,5,6,3,8,0,6,7,2,2,0,277,9386
1,0,0,0,0,1258,1992,1910,4200000,0,1,0,17,4,1745,507,2942,90,23,20,8,5,6,3,8,0,6,7,2,2,0,277,9386
1,0,0,0,0,2013,4160,1899,8250000,0,1,0,20,3,1790,612,3241,112,24,28,7,8,7,4,12,0,9,8,3,2,0,294,9872
1,0,0,0,0,2575,10946,1915,18200000,1,0,0,23,3,2000,415,2646,58,10,15,4,11,3,2,5,0,1,3,3,1,0,270,9067
1,0,0,0,0,2043,3296,1901,4600000,0,1,0,28,2,1839,420,2503,52,9,11,7,7,4,1,5,0,4,3,1,0,0,260,8855
1,0,0,0,0,12825,12750,1960,93000000,1,0,0,24,2,1890,466,2660,58,11,13,5,8,4,1,6,0,5,3,1,1,0,267,9022
1,0,0,0,0,5035,11218,1900,15000000,1,0,0,24,2,1833,488,2724,65,16,13,5,7,2,0,10,0,6,4,1,1,0,258,8640
1,0,0,0,0,5035,9570,1931,11100000,1,0,0,20,3,1634,467,2554,62,16,10,4,7,2,1,11,0,7,3,0,1,0,259,8793
1,0,0,0,0,1601,3000,1899,1355989,0,1,0,26,2,1614,361,2143,47,11,11,7,5,2,1,4,0,5,0,1,0,0,276,9406
1,0,0,0,0,1279,5855,1920,6450000,1,0,0,31,0,1127,279,1234,48,8,11,8,6,3,3,0,1,3,3,2,0,0,255,8604
1,0,0,0,0,998,3507,1890,6500000,0,1,0,19,1,725,178,760,34,5,9,7,5,0,1,1,0,5,0,1,0,0,211,7116
1,0,0,0,0,4037,13845,1913,20000000,1,0,0,19,3,1409,597,2727,113,21,27,10,6,6,5,11,0,11,5,8,3,0,277,9367
1,0,0,0,0,1162,3392,1890,2250000,0,1,0,26,3,1984,983,4444,153,33,35,17,11,6,8,13,0,11,5,11,2,1,270,9261
1,0,0,0,0,5046,3800,1920,4300000,1,0,0,22,3,2963,1524,7330,188,35,26,33,16,4,5,17,0,17,9,18,3,5,246,8400
1,0,0,0,0,2018,2676,1900,1400000,1,0,0,17,2,2767,1338,6902,144,33,18,30,11,3,3,12,0,6,4,16,3,5,259,8759
1,0,0,0,0,2125,2125,1920,2300000,1,0,0,27,2,2559,1224,6523,175,34,33,27,12,6,4,6,1,34,1,14,0,3,262,8914
1,0,0,0,0,6950,5390,1951,2750000,1,0,0,12,1,2185,904,5813,119,17,19,23,11,4,3,6,0,14,1,17,3,1,246,8234
1,0,0,0,0,5046,7144,1948,4300000,1,0,0,14,2,2700,1278,7318,155,25,24,29,13,5,4,15,1,10,4,15,4,6,270,9154
1,0,0,0,0,1418,3711,1900,4455000,0,1,0,27,3,1423,826,3060,88,15,12,22,7,5,2,3,0,5,2,14,0,1,235,8107
1,0,0,0,0,47680,244527,1954,111500000,1,0,0,35,4,1474,626,2600,123,29,21,20,8,9,4,10,0,5,2,13,2,0,231,7938
1,0,0,0,0,1275,3970,1909,3000000,0,0,1,33,3,2683,1224,6246,158,37,26,19,11,5,2,11,2,18,6,15,2,4,260,8771
1,0,0,0,0,1998,4144,1910,3300000,0,1,0,31,2,2604,1317,5925,179,43,34,25,11,5,4,8,2,30,3,10,1,3,247,8497
1,0,0,0,0,2998,4592,1926,250000,1,0,0,25,2,2380,1238,6027,170,35,26,23,20,7,3,8,2,30,1,12,1,2,256,8889
1,0,0,0,0,2523,5808,1910,4510500,1,0,0,30,3,2211,1022,4893,122,31,17,16,7,3,3,11,1,10,5,12,3,3,245,8349
1,0,0,0,0,5620,17637,1966,407952,1,0,0,29,3,2796,1411,6421,161,39,34,23,14,3,4,9,2,17,3,11,1,1,247,8340
1,0,0,0,0,1549,3796,1910,2300000,0,1,0,25,2,2203,1278,4840,162,33,31,19,16,6,4,5,2,24,8,10,3,1,238,8443
1,0,0,0,0,900,2160,1899,2345000,0,1,0,29,2,1701,807,3526,134,35,14,19,8,7,3,9,0,11,5,19,3,1,225,7798
1,0,0,0,0,12475,11890,1891,28500000,1,0,0,31,3,2198,1263,5696,149,38,33,20,6,8,3,10,1,8,3,15,2,2,249,8272
1,0,0,0,0,4000,7400,1900,2000000,1,0,0,31,2,2556,1420,6380,150,40,29,16,10,5,3,11,1,11,5,16,2,1,240,7932
1,0,0,0,0,3748,11982,1916,4000000,1,0,0,25,2,2309,1324,5406,147,37,33,23,9,4,5,10,1,13,6,5,0,1,256,8798
1,0,0,0,0,1232,1245,1992,550000,1,0,0,32,2,1829,912,4210,146,36,27,17,16,7,4,8,0,7,3,18,3,0,264,8713
1,0,0,0,0,21814,43225,1905,48000000,1,0,0,34,3,1957,1103,4681,124,30,28,14,8,7,3,6,0,7,5,15,1,0,284,9541
1,0,0,0,0,9992,1375,1960,9500000,1,0,0,29,3,2208,1240,4611,163,29,24,20,16,6,3,7,2,36,3,13,3,1,246,8685
1,0,0,0,0,13875,322,1972,6750000,1,0,0,24,3,1692,985,3819,115,27,11,11,9,5,1,6,4,24,3,10,3,1,228,7685
1,0,0,0,0,1799,3060,1910,1755000,0,1,0,30,3,2252,1288,4887,169,33,26,19,16,5,3,5,2,35,7,14,3,1,231,8172
1,0,0,0,0,1782,2861,1910,1790000,0,1,0,30,3,2354,1345,5059,160,28,27,17,15,5,1,5,2,37,6,13,3,1,236,8286
1,0,0,0,0,1815,3442,1920,2110000,0,1,0,30,3,2366,1336,5066,154,27,23,19,14,4,1,5,3,35,6,13,3,1,235,8218
1,0,0,0,0,1915,3952,1920,2250000,0,1,0,30,3,2366,1336,5066,154,27,23,19,14,4,1,5,3,35,6,13,3,1,235,8218
1,0,0,0,0,19910,1800,1963,16000000,1,0,0,24,5,1982,1234,4745,115,25,26,16,4,2,2,7,2,22,1,6,2,0,278,9518
1,0,0,0,0,1136,2322,1899,1925000,0,1,0,28,4,2263,1281,5289,129,22,26,18,10,6,1,10,1,13,10,8,3,1,274,9435
1,0,0,0,0,2000,3360,1899,1000000,0,1,0,28,3,2408,1439,5655,147,25,30,17,8,6,0,11,3,22,10,9,5,1,271,9434
1,0,0,0,0,1799,6264,1920,2900000,0,1,0,30,4,2260,1279,5371,111,24,24,18,4,4,2,9,1,9,10,2,3,1,280,9740
1,0,0,0,0,1699,2915,1899,2100000,0,1,0,26,3,2192,1243,5226,110,26,17,25,2,5,0,8,1,10,9,3,3,1,281,9761
1,0,0,0,0,1898,3876,1901,950000,0,1,0,25,4,2255,1368,5469,119,26,23,22,3,3,0,9,1,14,8,6,3,1,297,10045
1,0,0,0,0,1340,4944,1899,3395000,0,1,0,28,5,2212,1290,5210,120,26,23,24,7,1,1,9,2,19,3,3,2,0,291,9665
1,0,0,0,0,6072,11500,1952,8000000,1,0,0,28,5,2212,1290,5210,120,26,23,24,7,1,1,9,2,19,3,3,2,0,291,9665
1,0,0,0,0,1499,2845,1899,2260000,0,1,0,26,3,1705,927,4075,107,20,27,17,4,4,2,7,0,9,8,7,2,0,254,8735
1,0,0,0,0,1249,3440,1901,2350000,0,1,0,16,2,1464,828,3613,77,12,17,13,3,2,0,5,0,11,4,8,2,0,245,8274
1,0,0,0,0,3700,2130,1901,470000,0,1,0,11,2,818,444,2292,51,18,9,10,1,0,2,2,0,1,5,2,0,1,167,5501
1,0,0,0,0,1219,1224,1920,307242,0,1,0,11,2,818,444,2292,51,18,9,10,1,0,2,2,0,1,5,2,0,1,167,5501
1,0,0,0,0,7373,3448,1901,650000,0,1,0,11,2,818,444,2292,51,18,9,10,1,0,2,2,0,1,5,2,0,1,167,5501
